학년도,학기,학수번호,교과목번호,교과목명,캠퍼스,대학,학부(과)/전공,학번,성별,성명,학년,이수구분,학점,성적
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김홍도,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김삿갓,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김정호,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,영조,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,정조,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,정약용,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,전봉준,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김대건,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,황진이,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,홍경래,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,김옥균,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,안중근,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A+
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A-
2022,2학기,CS1011,0101,고급컴퓨터그래픽스,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1022,0102,디지털영상처리,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1033,0103,XR기술PBL,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A-
2022,2학기,CS1066,0106,가상현실(360VR)영상제작,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,2학기,CS1077,0107,이머시브전시디자인,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A-
2022,2학기,CS1088,0108,XR콘텐츠디자인워크숍,서울,건국대,컴퓨터공학과,201911205,M,이완용,3,전공,3,A
2022,1학기,CS1011,0101,K-콘텐츠(한류)의이해,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A+
2022,1학기,CS1022,0102,디지털스토리텔링실습,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A
2022,1학기,CS1033,0103,대중예술콘텐츠창작실습,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A-
2022,1학기,CS1033,0103,대중예술콘텐츠실무계획,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A-
2022,2학기,CS1044,0104,가상현실,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A
2022,2학기,CS1055,0105,풀스택서비스네트워킹,서울,건국대,컴퓨터공학과,201911205,M,윤동주,3,전공,3,A
